Year,Compant,Job Title,Annual Salary,Location,Years of Experience,Gender,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College,Education
2020,Mastercard,Data Scientist,103000,"Arlington, VA",2,Male,0,1,0,0,0,Bachelor's Degree
2020,TripAdvisor,Data Scientist,250000,"Needham, MA",9,Male,1,0,0,0,0,Master's Degree
2020,Boeing,Business Analyst,96000,"Arlington, VA",6,Male,1,0,0,0,0,Master's Degree
2020, Google,Business Analyst,91000,"Tokyo, TY, Japan",5,Male,1,0,0,0,0,Master's Degree
2020,Deutsche Telekom,Data Scientist,83000,"Berlin, BE, Germany",3,Male,1,0,0,0,0,Master's Degree
2020,Deutsche Telekom,Data Scientist,72000,"Berlin, BE, Germany",0,Male,1,0,0,0,0,Master's Degree
2020,Oracle,Business Analyst,90000,"Madrid, MD, Spain",25,Male,0,1,0,0,0,Bachelor's Degree
2020,Booz Allen Hamilton,Data Scientist,81000,"Arlington, VA",0,Female,1,0,0,0,0,Master's Degree
2020,Booking,Data Scientist,140000,"Amsterdam, NH, Netherlands",10,Male,0,0,1,0,0,PhD
2020,Google,Data Scientist,175000,"San Francisco, CA",1,Male,0,0,0,0,0,NA
2020,Microsoft,Data Scientist,205000,"Redmond, WA",0,Female,0,0,1,0,0,PhD
2020,Lyft,Data Scientist,302000,"San Francisco, CA",3,Male,0,0,0,0,0,NA
2020,Uber,Data Scientist,169000,"Los Angeles, CA",3,Male,0,0,0,0,0,NA
2020,Capital One,Data Scientist,140000,"Washington, DC",1,Male,0,0,0,0,0,NA
2020,Snap,Data Scientist,380000,"Santa Monica, CA",2,Male,1,0,1,0,0,Master's Degree
2020,Wayfair,Data Scientist,78000,"Berlin, BE, Germany",2,Male,0,0,0,0,0,NA
2020,Bird,Data Scientist,165000,"Santa Monica, CA",4,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,191000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2020,Kaiser Permanente,Data Scientist,175000,"San Diego, CA",2,Male,0,0,1,0,0,PhD
2020,Maxim Integrated,Business Analyst,107000,"San Jose, CA",5,Female,1,0,0,0,0,Master's Degree
2020,LinkedIn,Business Analyst,193000,"San Francisco, CA",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Adobe,Business Analyst,85000,"San Francisco, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,EY,Business Analyst,86000,"New York, NY",4,Male,1,0,0,0,0,Master's Degree
2020,Unilever,Business Analyst,93000,"Trumbull, CT",19,Male,1,0,0,0,0,Master's Degree
2020,Sophos,Data Scientist,165000,"Portland, OR",7,Female,0,1,0,0,0,Bachelor's Degree
2020,IBM,Data Scientist,156000,"San Jose, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,300000,"Seattle, WA",7,Male,1,0,0,0,0,Master's Degree
2020,Boston Consulting Group,Business Analyst,132000,"Atlanta, GA",6,Male,1,0,0,0,0,Master's Degree
2020,Instacart,Data Scientist,305000,"San Francisco, CA",6,Female,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,170000,"Seattle, WA",5,Female,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,234000,"Seattle, WA",8,Male,0,0,1,0,0,PhD
2020,Northrop Grumman,Business Analyst,65000,"San Diego, CA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Grab,Data Scientist,60000,"Singapore, SG, Singapore",0,Female,0,1,0,0,0,Bachelor's Degree
2020,Flipkart,Data Scientist,37000,"Bangalore, KA, India",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Bank of America,Business Analyst,225000,"New York, NY",8,Female,1,0,0,0,0,Master's Degree
2020,Verizon,Data Scientist,19000,"Chennai, TN, India",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Twitter,Data Scientist,192000,"San Francisco, CA",2,Male,0,0,0,0,0,NA
2020,PagerDuty,Data Scientist,127000,"Toronto, ON, Canada",4,Male,0,0,1,0,0,PhD
2020,Netflix,Data Scientist,400000,"Los Gatos, CA",6,Other,1,0,0,0,0,Master's Degree
2020,Nvidia,Data Scientist,140000,"Santa Clara, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Visa,Data Scientist,175000,"Foster City, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,195000,"Redmond, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Uber,Data Scientist,311000,"San Francisco, CA",8,Female,1,0,0,0,0,Master's Degree
2020,Johnson and Johnson,Data Scientist,140000,"Titusville, NJ",0,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,151000,"Seattle, WA",5,Female,0,0,0,0,0,NA
2020,Deutsche Bank,Business Analyst,119000,"London, EN, United Kingdom",20,Male,0,1,0,0,0,Bachelor's Degree
2020,Workday,Data Scientist,194000,"Pleasanton, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Booking.com,Data Scientist,188000,"Amsterdam, NH, Netherlands",5,Male,0,0,1,0,0,PhD
2020,Apple,Data Scientist,215000,"Cupertino, CA",2,Female,0,0,1,0,0,PhD
2020,Citi,Business Analyst,100000,"Toronto, ON, Canada",11,Male,0,0,0,0,0,NA
2020,Microsoft,Business Analyst,127000,"Seattle, WA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Walmart Labs,Data Scientist,125000,"Bentonville, AR",3,Male,1,0,0,0,0,Master's Degree
2020,Verizon,Data Scientist,32000,"Hyderabad, TS, India",9,Male,0,1,0,0,0,Bachelor's Degree
2020,Huawei,Data Scientist,50000,"Moscow, MC, Russia",4,Male,1,0,0,0,0,Master's Degree
2020,Wells Fargo,Business Analyst,145000,"New York, NY",2,Female,0,1,0,0,0,Bachelor's Degree
2020,Swisscom,Business Analyst,147000,"Zurich, ZH, Switzerland",35,Female,1,0,0,0,0,Master's Degree
2020,JPMorgan Chase,Business Analyst,65000,"New York, NY",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Google,Business Analyst,190000,"Mountain View, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,194000,"Bellevue, WA",3,Male,1,0,0,0,0,Master's Degree
2020,Sage,Business Analyst,39000,"London, EN, United Kingdom",1,Male,1,0,0,0,0,Master's Degree
2020,JPMorgan Chase,Business Analyst,85000,"Plano, TX",5,Female,1,0,0,0,0,Master's Degree
2020,Netflix,Data Scientist,400000,"Los Gatos, CA",10,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Business Analyst,128000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Walmart Labs,Data Scientist,188000,"Sunnyvale, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Uber,Data Scientist,366000,"San Francisco, CA",10,Male,1,0,0,0,0,Master's Degree
2020,LinkedIn,Data Scientist,203000,"Mountain View, CA",8,Female,1,0,0,0,0,Master's Degree
2020,Nike,Data Scientist,180000,"Portland, OR",5,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,460000,"Mountain View, CA",10,Male,0,0,0,0,0,NA
2020,Amazon,Data Scientist,93000,"Cambridge, EN, United Kingdom",2,Male,1,0,0,0,0,Master's Degree
2020,Zillow,Data Scientist,165000,"Seattle, WA",9,Male,1,0,0,0,0,Master's Degree
2020,Twitter,Data Scientist,266000,"Boulder, CO",4,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,252000,"Cupertino, CA",5,Female,1,0,0,0,0,Master's Degree
2020,IHS Markit,Data Scientist,75000,"Naperville, IL",0,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Data Scientist,300000,"Sunnyvale, CA",10,Female,0,0,1,0,0,PhD
2020,Amazon,Business Analyst,160000,"Seattle, WA",9,Female,1,0,0,0,0,Master's Degree
2020,Amobee,Data Scientist,222000,"San Francisco, CA",7,Male,0,0,1,0,0,PhD
2020,Capital One,Data Scientist,134000,"Richmond, VA",2,Male,0,0,1,0,0,PhD
2020,IBM,Business Analyst,105000,"Raleigh, NC",9,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,170000,"San Francisco, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,205000,"Menlo Park, CA",0,Female,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,220000,"Bellevue, WA",4,Male,0,0,1,0,0,PhD
2020,PayPal,Data Scientist,216000,"San Jose, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,40000,"Bangalore, KA, India",1,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,340000,"Palo Alto, CA",13,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Business Analyst,305000,"San Diego, CA",9,Male,0,1,0,0,0,Bachelor's Degree
2020,Wayfair,Data Scientist,180000,"Boston, MA",4,Male,0,0,1,0,0,PhD
2020,Google,Data Scientist,175000,"London, EN, United Kingdom",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Pinterest,Data Scientist,270000,"San Francisco, CA",0,Male,0,0,1,0,0,PhD
2020,Apple,Business Analyst,165000,"Cupertino, CA",2,Female,0,1,0,0,0,Bachelor's Degree
2020,ServiceNow,Business Analyst,245000,"Santa Clara, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Loblaw Digital,Data Scientist,120000,"Toronto, ON, Canada",2,Male,1,0,0,0,0,Master's Degree
2020,Wells Fargo,Business Analyst,95000,"Charlotte, NC",6,Female,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Business Analyst,230000,"Menlo Park, CA",7,Female,0,1,0,0,0,Bachelor's Degree
2020,Cognizant Technology Solutions,Business Analyst,25000,"Bangalore, KA, India",5,Male,1,0,0,0,0,Master's Degree
2020,Fidelity Investments,Business Analyst,35000,"Mumbai, MH, India",10,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,159000,"Redmond, WA",2,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,220000,"Seattle, WA",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Synchrony,Business Analyst,125000,"Chicago, IL",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Capital One,Data Scientist,194000,"Arlington, VA",5,Male,1,0,0,0,0,Master's Degree
2020,Adobe,Data Scientist,350000,"San Jose, CA",13,Male,0,0,1,0,0,PhD
2020,Google,Data Scientist,282000,"San Francisco, CA",9,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,200000,"New York, NY",2,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,154000,"Seattle, WA",0,Male,0,0,0,0,0,NA
2020,Walmart Labs,Data Scientist,131000,"Bentonville, AR",6,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,98000,"Chicago, IL",0,Male,0,0,0,0,0,NA
2020,Amazon,Data Scientist,220000,"New York, NY",3,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,167000,"Seattle, WA",2,Male,1,0,0,0,0,Master's Degree
2020,Telus,Data Scientist,90000,"Montreal, QC, Canada",3,Male,0,0,0,0,0,NA
2020,Facebook,Data Scientist,225000,"Menlo Park, CA",2,Female,1,0,0,0,0,Master's Degree
2020,American Express,Data Scientist,24000,"Gurgaon, HR, India",2,Male,0,0,0,0,0,NA
2020,Apple,Data Scientist,144000,"Cupertino, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Oracle,Data Scientist,335000,"Seattle, WA",5,Male,1,0,1,0,0,Master's Degree
2020,Amazon,Data Scientist,185000,"Cambridge, MA",25,Male,0,1,0,0,0,Bachelor's Degree
2020,AT&T,Data Scientist,98000,"Dallas, TX",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Intel,Data Scientist,147000,"Hillsboro, OR",1,Male,0,0,1,0,0,PhD
2020,Expedia,Data Scientist,131000,"Seattle, WA",1,Female,0,0,1,0,0,PhD
2020,Apple,Data Scientist,197000,"Sunnyvale, CA",2,Female,1,0,0,0,0,Master's Degree
2020,PayPal,Data Scientist,297000,"San Jose, CA",13,Female,1,0,0,0,0,Master's Degree
2020,LinkedIn,Business Analyst,164000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2020,McKinsey,Business Analyst,165000,"Redwood City, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,292000,"Cupertino, CA",15,Male,0,0,1,0,0,PhD
2020,applied materials,Business Analyst,135000,"Santa Clara, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Oracle,Business Analyst,119000,"Broomfield, CO",11,Female,0,1,0,0,0,Bachelor's Degree
2020,SAS institute,Business Analyst,110000,"Cary, NC",3,Female,0,1,0,0,0,Bachelor's Degree
2020,Walmart,Business Analyst,151000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,54000,"Shanghai, SH, China",7,Male,1,0,0,0,0,Master's Degree
2020,Zillow,Data Scientist,101000,"Seattle, WA",3,Female,0,0,0,0,0,NA
2020,Amazon,Data Scientist,213000,"Seattle, WA",10,Male,0,1,0,0,0,Bachelor's Degree
2020,Epsilon,Business Analyst,22000,"Bengaluru, KA, India",11,Male,1,0,0,0,0,Master's Degree
2020,Deloitte,Data Scientist,96000,"Arlington, VA",6,Male,1,0,0,0,0,Master's Degree
2020,Oracle,Data Scientist,163000,"Broomfield, CO",5,Male,1,0,0,0,0,Master's Degree
2020,Airbnb,Data Scientist,580000,"San Francisco, CA",9,Male,1,0,0,0,0,Master's Degree
2020,Goldman Sachs,Data Scientist,45000,"Bengaluru, KA, India",1,Male,0,0,0,0,0,NA
2020,Facebook,Data Scientist,205000,"New York, NY",2,Male,1,0,0,0,0,Master's Degree
2020,State Street,Data Scientist,60000,"Boston, MA",2,Male,0,0,0,0,0,NA
2020,paypal,Data Scientist,420000,"San Jose, CA",15,Male,0,0,1,0,0,PhD
2020,Booking.com,Data Scientist,90000,"Amsterdam, NH, Netherlands",1,Male,0,0,0,0,0,NA
2020,Visa,Data Scientist,185000,"Foster City, CA",9,Male,1,0,0,0,0,Master's Degree
2020,Grid Dynamics,Data Scientist,41000,"Kiev, KC, Ukraine",4,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,191000,"Redmond, WA",0,Male,1,0,0,0,0,Master's Degree
2020,Salesforce,Data Scientist,350000,"Cambridge, MA",6,Male,0,0,1,0,0,PhD
2020,Numerator,Data Scientist,136000,"Chicago, IL",4,Male,0,0,0,0,0,NA
2020,Amazon,Data Scientist,210000,"Seattle, WA",2,Male,0,0,1,0,0,PhD
2020,IBM,Data Scientist,270000,"Armonk, NY",13,Male,0,0,0,0,0,NA
2020,SAP,Data Scientist,127000,"Chicago, IL",2,Male,1,0,0,0,0,Master's Degree
2020,Booz Allen Hamilton,Data Scientist,128000,"Arlington, VA",2,Male,0,0,1,0,0,PhD
2020,IBM,Data Scientist,74000,"London, EN, United Kingdom",0,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,52000,"Hyderabad, TS, India",6,Female,0,1,0,0,0,Bachelor's Degree
2020,GoDaddy,Data Scientist,152000,"Redmond, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Business Analyst,90000,"Seattle, WA",1,Female,1,0,0,0,0,Master's Degree
2020,Ultimate Software,Business Analyst,100000,"Weston, FL",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Garmin,Data Scientist,255000,"Kansas City, KS",23,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,350000,"Sunnyvale, CA",2,Male,0,0,1,0,0,PhD
2020,Wayfair,Business Analyst,120000,"Boston, MA",4,Male,0,0,1,0,0,PhD
2020,Splunk,Business Analyst,340000,"San Francisco, CA",11,Male,0,1,0,0,0,Bachelor's Degree
2020,Bain & Company,Business Analyst,117000,"Chicago, IL",0,Male,0,1,0,0,0,Bachelor's Degree
2020,BuzzFeed,Data Scientist,161000,"New York, NY",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Societe Generale,Data Scientist,26000,"Bengaluru, KA, India",0,Male,1,0,0,0,0,Master's Degree
2020,Citi,Data Scientist,144000,"London, EN, United Kingdom",3,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,217000,"Los Angeles, CA",4,Female,1,0,0,0,0,Master's Degree
2020,Slack,Business Analyst,350000,"San Francisco, CA",11,Male,1,0,0,0,0,Master's Degree
2020,PayPal,Data Scientist,205000,"San Jose, CA",4,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,320000,"Seattle, WA",8,Male,0,0,1,0,0,PhD
2020,Wayfair,Data Scientist,207000,"Boston, MA",4,Male,1,0,0,0,0,Master's Degree
2020,Travelers,Data Scientist,108000,"Hartford, CT",0,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,85000,"Calgary, AB, Canada",2,Male,0,0,0,0,0,NA
2020,PayPal,Data Scientist,230000,"San Jose, CA",10,Male,1,0,0,0,0,Master's Degree
2020,Uber,Data Scientist,471000,"San Francisco, CA",16,Male,0,0,0,0,0,NA
2020,Criteo,Data Scientist,28000,"Sao Paulo, SP, Brazil",9,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,131000,"San Francisco, CA",3,Female,0,0,0,0,0,NA
2020,Apple,Data Scientist,246000,"Cupertino, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Qualtrics,Data Scientist,220000,"Seattle, WA",8,Male,0,0,0,0,0,NA
2020,Facebook,Data Scientist,156000,"New York, NY",0,Male,1,0,0,0,0,Master's Degree
2020,Netflix,Data Scientist,400000,"Los Gatos, CA",3,Male,0,0,1,0,0,PhD
2020,DoorDash,Data Scientist,245000,"San Francisco, CA",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Allstate,Data Scientist,75000,"Chicago, IL",3,Female,0,1,0,0,0,Bachelor's Degree
2020,Klarna,Business Analyst,150000,"New York, NY",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Gap,Business Analyst,72000,"New York, NY",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Charter Communications,Data Scientist,105000,"Charlotte, NC",9,Male,1,0,0,0,0,Master's Degree
2020,Excella,Data Scientist,157000,"Washington, DC",10,Female,1,0,0,0,0,Master's Degree
2020,ServiceNow,Data Scientist,326000,"Kirkland, WA",7,Male,0,0,1,0,0,PhD
2020,Facebook,Data Scientist,190000,"Menlo Park, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Kaiser Permanente,Business Analyst,102000,"Oakland, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,IBM,Business Analyst,80000,"Southbury, CT",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Cisco,Business Analyst,124000,"San Jose, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,193000,"Seattle, WA",6,Male,1,0,0,0,0,Master's Degree
2020,Verily Life Sciences,Data Scientist,220000,"Sunnyvale, CA",8,Female,0,1,0,0,0,Bachelor's Degree
2020,KPMG,Data Scientist,42000,"Dublin, DN, Ireland",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,150000,"Austin, TX",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Zillow,Data Scientist,185000,"Seattle, WA",3,Female,1,0,0,0,0,Master's Degree
2020,Instacart,Data Scientist,240000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Lumentum,Data Scientist,74000,"Taipei, TP, Taiwan",10,Male,0,0,0,0,0,NA
2020,Booz Allen Hamilton,Data Scientist,115000,"Washington, DC",4,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,228000,"New York, NY",3,Male,0,0,1,0,0,PhD
2020,Uber,Data Scientist,162000,"San Francisco, CA",1,Male,0,0,0,0,0,NA
2020,Uber,Data Scientist,328000,"San Francisco, CA",4,Male,1,0,1,0,0,Master's Degree
2020,PayPal,Data Scientist,153000,"San Jose, CA",1,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,230000,"Seattle, WA",5,Female,1,0,0,0,0,Master's Degree
2020,Accenture,Data Scientist,150000,"San Francisco, CA",4,Female,1,0,0,0,0,Master's Degree
2020,T-Mobile,Data Scientist,80000,"Bellevue, WA",2,Male,0,0,0,0,0,NA
2020,Feedzai,Data Scientist,142000,"Atlanta, GA",6,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,213000,"Sunnyvale, CA",0,Male,1,0,1,0,0,Master's Degree
2020,Amazon,Data Scientist,185000,"Sunnyvale, CA",4,Male,1,0,0,0,0,Master's Degree
2020,Capital One,Data Scientist,102000,"Richmond, VA",0,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,400000,"Cupertino, CA",17,Male,1,0,0,0,0,Master's Degree
2020,Bloomberg,Business Analyst,53000,"London, EN, United Kingdom",3,Female,1,0,0,0,0,Master's Degree
2020,Zalando,Data Scientist,77000,"Berlin, BE, Germany",3,Male,1,0,0,0,0,Master's Degree
2020,Comcast,Business Analyst,110000,"Philadelphia, PA",5,Male,1,0,0,0,0,Master's Degree
2020,CBRE,Business Analyst,66000,"Philadelphia, PA",3,Male,1,0,0,0,0,Master's Degree
2020,Uber,Business Analyst,155000,"Pittsburgh, PA",4,Female,1,0,0,0,0,Master's Degree
2020,IQVIA,Data Scientist,134000,"Bridgewater, NJ",5,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,145000,"Armonk, NY",5,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Business Analyst,199000,"Seattle, WA",9,Male,0,1,0,0,0,Bachelor's Degree
2020,Capital One,Business Analyst,102000,"New York, NY",1,Female,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,292000,"Redmond, WA",15,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,270000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Genentech,Data Scientist,183000,"South San Francisco, CA",2,Other,0,0,0,0,0,NA
2020,Amazon,Business Analyst,132000,"Seattle, WA",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,182000,"Redmond, WA",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,230000,"Seattle, WA",10,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,210000,"Boston, MA",3,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,380000,"San Francisco, CA",17,Male,0,0,1,0,0,PhD
2020,Facebook,Data Scientist,260000,"New York, NY",8,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,200000,"Seattle, WA",8,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,315000,"Menlo Park, CA",11,Male,0,0,0,0,0,NA
2020,Twitter,Data Scientist,197000,"San Francisco, CA",5,Male,0,0,0,0,0,NA
2020,Netflix,Data Scientist,375000,"Los Gatos, CA",0,Male,0,0,0,0,0,NA
2020,Schlumberger,Data Scientist,160000,"Houston, TX",8,Female,1,0,0,0,0,Master's Degree
2020,KPMG,Data Scientist,90000,"Irvine, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Data Scientist,139000,"Toronto, ON, Canada",7,Female,1,0,0,0,0,Master's Degree
2020,Walmart Labs,Data Scientist,175000,"Sunnyvale, CA",1,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,184000,"Redmond, WA",1,Male,1,0,0,0,0,Master's Degree
2020,Verizon,Data Scientist,116000,"Orlando, FL",6,Male,1,0,0,0,0,Master's Degree
2020,MITRE,Data Scientist,170000,"Ann Arbor, MI",23,Male,1,0,0,0,0,Master's Degree
2020,Siemens,Data Scientist,78000,"Atlanta, GA",3,Male,1,0,0,0,0,Master's Degree
2020,capgemini,Data Scientist,40000,"Italy, TX",16,Male,1,0,0,0,0,Master's Degree
2020,Swiss Re,Data Scientist,105000,"New York, NY",1,Male,1,0,0,0,0,Master's Degree
2020,Capital One,Business Analyst,100000,"Plano, TX",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Capgemini,Business Analyst,102000,"Dallas, TX",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Business Analyst,191000,"Cupertino, CA",8,Male,0,1,0,0,0,Bachelor's Degree
2020,Workday,Business Analyst,130000,"Pleasanton, CA",6,Female,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,170000,"Austin, TX",3,Male,1,0,0,0,0,Master's Degree
2020,Oracle,Business Analyst,87000,"Toronto, ON, Canada",5,Female,0,0,0,0,0,NA
2020,Adobe,Business Analyst,295000,"San Jose, CA",13,Male,0,1,0,0,0,Bachelor's Degree
2020,Lockheed Martin,Data Scientist,129000,"Dallas, TX",5,Male,1,0,0,0,0,Master's Degree
2020,Walmart Labs,Data Scientist,100000,"Bangalore, KA, India",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Riot Games,Business Analyst,185000,"Los Angeles, CA",8,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,87000,"Los Angeles, CA",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Wayfair,Business Analyst,97000,"Boston, MA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Oscar Health,Data Scientist,135000,"New York, NY",4,Other,1,0,0,0,0,Master's Degree
2020,Expedia,Data Scientist,136000,"London, EN, United Kingdom",5,Male,1,0,0,0,0,Master's Degree
2020,QuantumBlack,Data Scientist,95000,"London, EN, United Kingdom",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Snap,Data Scientist,408000,"New York, NY",6,Female,1,0,0,0,0,Master's Degree
2020,Atlassian,Data Scientist,230000,"Mountain View, CA",4,Female,1,0,0,0,0,Master's Degree
2020,Elastic,Data Scientist,247000,"Washington, DC",10,Male,0,0,0,0,0,NA
2020,Google,Data Scientist,346000,"Seattle, WA",12,Male,0,0,1,0,0,PhD
2020,Apple,Data Scientist,252000,"Cupertino, CA",6,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,250000,"Seattle, WA",6,Female,1,0,0,0,0,Master's Degree
2020,Deloitte,Data Scientist,144000,"Washington, DC",26,Male,1,0,0,0,0,Master's Degree
2020,Walmart,Data Scientist,189000,"San Bruno, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Alibaba,Data Scientist,162000,"Hangzhou, ZJ, China",5,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,262000,"New York, NY",2,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,77000,"Luxembourg, LU, Luxembourg",2,Male,0,0,0,0,0,NA
2020,linkedin,Data Scientist,160000,"Sunnyvale, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,250000,"Seattle, WA",4,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,240000,"Mountain View, CA",9,Male,0,0,0,0,0,NA
2020,Netflix,Data Scientist,473000,"Los Angeles, CA",15,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Business Analyst,193000,"Los Angeles, CA",12,Male,0,1,0,0,0,Bachelor's Degree
2020,The Home Depot,Business Analyst,140000,"Austin, TX",20,Male,0,1,0,0,0,Bachelor's Degree
2020,Mphasis,Business Analyst,97000,"New York, NY",17,Male,1,0,0,0,0,Master's Degree
2020,Merck,Data Scientist,81000,"Philadelphia, PA",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,120000,"Seattle, WA",0,Male,1,0,0,0,0,Master's Degree
2020,ABB,Data Scientist,120000,"Raleigh, NC",5,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,206000,"Seattle, WA",0,Male,1,0,0,0,0,Master's Degree
2020,Twitter,Business Analyst,89000,"San Francisco, CA",1,Female,0,1,0,0,0,Bachelor's Degree
